Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
29-11-2016,113.27,113.48,112.69,112.76,7438600,113.27,-46.5734969,118.13,120.76,122.12,95.88202799999999,2016,11,1,4
30-11-2016,111.75,112.79,111.5,112.69,10925500,111.75,-134.1923447,117.58,120.49,122.1,95.153874,2016,11,2,4
01-12-2016,111.54,111.99,110.63,111.11,10237000,111.54,-18.791864399999998,116.98,120.17,122.07,91.1461965,2016,12,3,4
02-12-2016,112.14,112.32,111.78,111.89,7416500,112.14,53.79222420000001,116.37,119.87,122.04,91.17101269999999,2016,12,4,4
05-12-2016,111.54,112.11,110.31,111.15,10187900,111.54,-53.504412099999996,115.73,119.54,122.02,90.1365666,2016,12,0,4
06-12-2016,111.43,112.03,111.19,111.69,5533700,111.43,-9.861987599999999,115.19,119.22,121.99,85.521659,2016,12,1,4
07-12-2016,111.83,112.5,111.77,112.13,4901800,111.83,35.8971125,114.7,118.92,121.97,87.4404182,2016,12,2,4
08-12-2016,111.57,111.87,111.46,111.72,5977800,111.57,-23.2497659,114.2,118.63,121.93,87.16810240000001,2016,12,3,4
09-12-2016,110.4,111.25,110.19,111.18,10507700,110.4,-104.8667359,113.73,118.32,121.9,84.8629689,2016,12,4,4
12-12-2016,110.82,111.11,110.27,110.59,6156700,110.82,38.0433119,113.42,118.02,121.86,74.97642289999999,2016,12,0,4
13-12-2016,110.45,110.79,110.06,110.57,7961600,110.45,-33.3877231,113.14,117.72,121.82,73.7822612,2016,12,1,4
14-12-2016,108.83,110.98,108.52,110.95,12933600,108.83,-146.67226449999998,112.72,117.48,121.78,73.66626769999999,2016,12,2,4
15-12-2016,107.34,107.99,107.0,107.85,14427500,107.34,-136.9112807,112.25,117.21,121.71,76.98234430000001,2016,12,3,4
16-12-2016,108.05,108.78,107.48,107.95,10602800,108.05,66.1455877,111.84,116.98,121.65,80.6071999,2016,12,4,4
19-12-2016,108.59,108.88,108.34,108.6,5339100,108.59,49.9762398,111.52,116.76,121.58,81.8124082,2016,12,0,4
20-12-2016,107.79,108.0,107.29,107.47,7321100,107.79,-73.6711897,111.13,116.51,121.52,80.8369797,2016,12,1,4
21-12-2016,107.85,108.31,107.68,108.25,5188700,107.85,5.5661525,110.74,116.28,121.46,81.04443839999999,2016,12,2,4
22-12-2016,107.59,108.1,107.49,107.68,4942800,107.59,-24.1077552,110.46,116.03,121.39,71.2443215,2016,12,3,4
23-12-2016,107.93,108.25,107.8,107.84,5012200,107.93,31.601819799999998,110.23,115.79,121.33,71.9376096,2016,12,4,4
27-12-2016,108.56,108.67,108.24,108.61,3685500,108.56,58.3709119,109.96,115.58,121.29,68.2376069,2016,12,1,4
28-12-2016,108.86,108.91,108.29,108.4,5091200,108.86,27.6347696,109.74,115.36,121.24,68.9207593,2016,12,2,4
29-12-2016,110.29,110.53,109.16,109.23,7563900,110.29,131.36140890000001,109.67,115.16,121.19,71.225504,2016,12,3,4
30-12-2016,109.61,110.62,109.53,110.38,8873700,109.61,-61.6556623,109.57,114.93,121.14,72.2575764,2016,12,4,4
03-01-2017,110.47,111.0,109.37,109.62,7527400,110.47,78.4600498,109.49,114.72,121.09,73.5749022,2017,1,1,1
04-01-2017,110.86,111.22,110.61,111.06,4904100,110.86,35.3036467,109.46,114.52,121.05,73.31531030000001,2017,1,2,1
05-01-2017,112.58,112.94,112.07,112.16,9606800,112.58,155.1507497,109.51,114.36,121.02,81.3261959,2017,1,3,1
06-01-2017,111.75,112.38,111.57,111.81,7686100,111.75,-73.72551229999999,109.51,114.17,120.99,82.8460257,2017,1,4,1
09-01-2017,112.67,113.04,112.18,112.39,5674600,112.67,82.3264581,109.56,114.01,120.97,84.6330401,2017,1,0,1
10-01-2017,113.15,113.45,112.64,112.94,6093400,113.15,42.602588499999996,109.7,113.85,120.96,80.87523829999999,2017,1,1,1
11-01-2017,113.5,114.19,112.17,112.87,9918700,113.5,30.932255400000003,109.84,113.69,120.93,80.7731565,2017,1,2,1
12-01-2017,113.91,114.93,113.81,114.52,8457300,113.91,36.1236707,110.01,113.53,120.91,80.1988378,2017,1,3,1
13-01-2017,114.21,114.31,113.19,113.65,7261500,114.21,26.3361788,110.28,113.36,120.9,70.5030565,2017,1,4,1
17-01-2017,115.85,115.96,115.5,115.89,9142400,115.85,143.5950795,110.7,113.2,120.89,64.3591502,2017,1,1,1
18-01-2017,114.87,115.92,114.56,115.74,6498100,114.87,-84.5917773,111.04,113.01,120.89,69.55721299999999,2017,1,2,1
19-01-2017,114.77,114.96,113.94,114.32,6437000,114.77,-8.7060243,111.35,112.82,120.87,69.9458664,2017,1,3,1
20-01-2017,115.05,115.76,114.32,114.65,12261500,115.05,24.3971784,111.72,112.68,120.86,65.7594701,2017,1,4,1
23-01-2017,115.79,116.17,115.2,115.51,6373100,115.79,64.3196735,112.11,112.56,120.85,65.7888662,2017,1,0,1
24-01-2017,115.27,116.02,114.94,115.69,5798800,115.27,-44.9092554,112.5,112.43,120.83,66.9399459,2017,1,1,1
25-01-2017,114.32,114.44,113.68,114.14,6697500,114.32,-82.4149367,112.82,112.32,120.8,71.8935882,2017,1,2,1
26-01-2017,113.26,113.51,112.83,113.24,5390500,113.26,-92.72197,113.05,112.25,120.77,76.4443308,2017,1,3,1
27-01-2017,113.49,113.55,112.81,112.93,6706600,113.49,20.30688,113.28,112.2,120.74,76.4308937,2017,1,4,1
30-01-2017,113.97,114.3,113.54,113.61,7687800,113.97,42.2947719,113.47,112.13,120.73,72.1443421,2017,1,0,1
31-01-2017,115.55,115.82,115.18,115.27,10421900,115.55,138.6331328,113.76,112.11,120.72,74.5601667,2017,1,1,1
01-02-2017,115.2,115.45,114.14,114.66,6932900,115.2,-30.2904452,114.0,112.09,120.7,74.5511136,2017,2,2,1
02-02-2017,115.84,116.57,115.63,116.26,7189500,115.84,55.555504,114.25,112.1,120.68,74.888842,2017,2,3,1
03-02-2017,116.13,116.37,115.71,115.73,9455500,116.13,25.034610200000003,114.43,112.11,120.67,68.0788458,2017,2,4,1
06-02-2017,117.7,117.74,116.74,117.07,8547800,117.7,135.1932948,114.72,112.16,120.66,69.6367594,2017,2,0,1
07-02-2017,117.46,117.74,117.2,117.31,8621000,117.46,-20.3906432,114.96,112.24,120.66,69.064969,2017,2,1,1
08-02-2017,118.19,118.59,117.81,118.09,9633400,118.19,62.149102899999995,115.22,112.35,120.66,69.52256799999999,2017,2,2,1
09-02-2017,117.29,118.58,117.2,118.19,8177200,117.29,-76.1487019,115.41,112.42,120.65,72.8457237,2017,2,3,1
10-02-2017,117.6,117.86,116.67,116.68,9072100,117.6,26.430007300000003,115.59,112.51,120.64,72.7417776,2017,2,4,1
13-02-2017,116.8,116.95,116.15,116.73,7354900,116.8,-68.0268225,115.72,112.61,120.62,75.0728877,2017,2,0,1
14-02-2017,116.93,117.56,116.38,117.51,6927800,116.93,11.1299015,115.77,112.72,120.59,68.3461189,2017,2,1,1
15-02-2017,117.45,117.48,116.25,116.33,7088400,117.45,44.4707639,115.9,112.82,120.56,65.4886979,2017,2,2,1
16-02-2017,118.08,118.35,117.83,117.93,6378700,118.08,53.640263899999994,116.07,112.95,120.54,65.9676226,2017,2,3,1
17-02-2017,117.68,118.4,117.62,118.19,7338100,117.68,-33.8754675,116.2,113.08,120.51,66.7861516,2017,2,4,1
21-02-2017,117.75,118.0,116.77,117.04,6166900,117.75,5.9483084999999996,116.3,113.2,120.49,65.622593,2017,2,1,1
22-02-2017,117.91,118.02,117.24,117.86,6057200,117.91,13.5884214,116.43,113.33,120.46,64.4044237,2017,2,2,1
23-02-2017,118.94,119.16,118.68,118.76,7523300,118.94,87.3546559,116.66,113.5,120.46,62.532056499999996,2017,2,3,1
24-02-2017,119.7,119.88,119.25,119.74,9809000,119.7,63.8973004,116.98,113.67,120.45,57.255125500000005,2017,2,4,1
27-02-2017,119.12,120.4,119.12,119.73,9263500,119.12,-48.453986300000004,117.26,113.85,120.43,59.74203850000001,2017,2,0,1
28-02-2017,119.23,119.84,118.82,119.71,8727800,119.23,9.2344365,117.53,114.06,120.42,59.6783824,2017,2,1,1
01-03-2017,119.06,119.12,117.95,117.98,8679600,119.06,-14.2586424,117.7,114.29,120.41,53.529012099999996,2017,3,2,1
02-03-2017,117.58,118.34,117.23,117.76,10986300,117.58,-124.30671579999999,117.82,114.48,120.39,61.291127700000004,2017,3,3,1
03-03-2017,117.51,117.73,116.44,116.95,10665800,117.51,-5.9533674,117.91,114.66,120.37,60.44384470000001,2017,3,4,1
06-03-2017,116.72,117.35,116.63,117.35,4883500,116.72,-67.2283977,117.94,114.84,120.35,62.50730920000001,2017,3,0,1
07-03-2017,115.78,116.25,115.62,116.13,6846300,115.78,-80.5348211,117.84,115.0,120.33,56.79660629999999,2017,3,1,1
08-03-2017,115.06,115.36,114.95,114.99,7620900,115.06,-62.1870123,117.72,115.15,120.31,58.029491300000004,2017,3,2,1
09-03-2017,114.47,115.03,114.41,114.78,6410900,114.47,-51.2772771,117.53,115.28,120.28,56.101668800000006,2017,3,3,1
10-03-2017,114.72,114.73,114.13,114.45,7929500,114.72,21.8397831,117.4,115.4,120.27,54.82062,2017,3,4,1
13-03-2017,114.74,114.91,114.51,114.63,5807400,114.74,1.7430825,117.26,115.52,120.26,54.2097045,2017,3,0,1
14-03-2017,114.12,115.01,114.03,114.54,5301800,114.12,-54.034785500000005,117.13,115.59,120.25,53.5369199,2017,3,1,1
15-03-2017,116.25,116.25,114.02,114.29,13524100,116.25,186.645391,117.09,115.73,120.25,69.4543043,2017,3,2,1
16-03-2017,116.73,117.29,116.69,117.27,9322000,116.73,41.2906113,117.06,115.85,120.25,69.34421189999999,2017,3,3,1
17-03-2017,116.99,117.27,116.91,117.04,4683000,116.99,22.2731517,117.0,115.97,120.26,68.3469585,2017,3,4,1
20-03-2017,117.51,117.6,117.21,117.31,4000200,117.51,44.4486095,116.99,116.07,120.27,68.81240389999999,2017,3,0,1
21-03-2017,118.54,118.8,117.76,117.77,9567900,118.54,87.65200920000001,117.03,116.21,120.26,71.58468599999999,2017,3,1,1
22-03-2017,118.83,119.15,118.68,118.87,7287400,118.83,24.4643929,117.08,116.33,120.26,71.7058718,2017,3,2,1
23-03-2017,118.67,119.25,118.32,119.15,6201100,118.67,-13.464921299999999,117.07,116.44,120.26,69.0415597,2017,3,3,1
24-03-2017,118.86,119.21,118.39,118.5,6879600,118.86,16.0109922,117.02,116.55,120.26,67.4886454,2017,3,4,1
27-03-2017,119.53,120.08,119.27,119.93,8519600,119.53,56.3686829,117.05,116.66,120.25,67.8670252,2017,3,0,1
28-03-2017,119.04,119.83,118.78,119.74,7112800,119.04,-40.993714399999995,117.04,116.76,120.23,68.5090486,2017,3,1,1
29-03-2017,119.33,119.45,119.05,119.22,4911000,119.33,24.3616359,117.05,116.83,120.22,68.64720410000001,2017,3,2,1
30-03-2017,118.47,119.12,118.32,118.77,6894600,118.47,-72.0691023,117.09,116.9,120.19,64.48175470000001,2017,3,3,1
31-03-2017,118.72,119.08,118.46,118.61,8520800,118.72,21.102388599999998,117.15,116.98,120.17,64.5464353,2017,3,4,1
03-04-2017,119.35,119.37,118.67,118.69,6105700,119.35,53.0658058,117.29,117.06,120.15,63.016844999999996,2017,4,0,2
04-04-2017,119.62,119.77,119.38,119.59,4687300,119.62,22.622897000000002,117.48,117.14,120.13,59.208178000000004,2017,4,1,2
05-04-2017,119.62,119.63,118.4,118.62,8106000,119.62,0.0,117.71,117.23,120.12,56.426317000000004,2017,4,2,2
06-04-2017,119.18,119.42,118.98,119.22,4633500,119.18,-36.7833499,117.94,117.33,120.11,55.554418000000005,2017,4,3,2
07-04-2017,119.46,120.67,119.14,120.3,12351100,119.46,23.4937723,118.18,117.45,120.1,55.5580192,2017,4,4,2
10-04-2017,119.46,119.69,118.85,119.04,4623700,119.46,0.0,118.41,117.57,120.1,55.5902009,2017,4,0,2
11-04-2017,121.19,121.4,120.29,120.33,12455300,121.19,144.8186314,118.77,117.71,120.07,59.2533349,2017,4,1,2
12-04-2017,122.02,122.22,121.14,121.38,9502500,122.02,68.4870191,119.06,117.84,120.05,47.5816835,2017,4,2,2
13-04-2017,122.6,122.65,122.03,122.54,9892600,122.6,47.5333426,119.35,117.99,120.04,47.7188899,2017,4,3,2
17-04-2017,122.24,123.07,121.99,122.55,8469600,122.24,-29.3638348,119.61,118.12,120.02,49.2284193,2017,4,0,2
18-04-2017,122.82,123.03,121.73,122.43,10903700,122.82,47.4477946,119.88,118.25,120.0,49.3046288,2017,4,1,2
19-04-2017,121.73,122.26,121.28,122.25,8472700,121.73,-88.74746300000001,120.04,118.33,119.97,52.6511987,2017,4,2,2
20-04-2017,121.96,122.17,121.5,121.82,11787300,121.96,18.893922699999997,120.19,118.42,119.93,52.604399599999994,2017,4,3,2
21-04-2017,122.31,122.61,121.73,122.14,15608000,122.31,28.6978089,120.38,118.51,119.89,52.3262229,2017,4,4,2
24-04-2017,121.48,121.51,120.66,120.77,11053600,121.48,-67.85988210000001,120.51,118.59,119.85,55.524841800000004,2017,4,0,2
25-04-2017,120.25,120.87,120.05,120.53,10344800,120.25,-101.2515083,120.54,118.64,119.8,59.7776565,2017,4,1,2
26-04-2017,120.84,120.96,119.87,120.21,9758800,120.84,49.0641445,120.63,118.72,119.75,59.66741519999999,2017,4,2,2
27-04-2017,120.39,120.6,119.97,120.42,8267000,120.39,-37.239073299999994,120.69,118.79,119.72,60.346801400000004,2017,4,3,2
28-04-2017,120.77,120.77,120.27,120.34,9134200,120.77,31.5638554,120.8,118.86,119.68,57.81358410000001,2017,4,4,2
01-05-2017,119.67,120.75,119.35,120.21,9331800,119.67,-91.08209860000001,120.85,118.89,119.64,61.9511247,2017,5,0,2
02-05-2017,119.65,119.65,119.24,119.3,4900800,119.65,-1.6709821,120.86,118.93,119.61,60.877010399999996,2017,5,1,2
03-05-2017,117.98,119.34,117.92,119.18,10811100,117.98,-139.573602,120.78,118.93,119.56,68.2611451,2017,5,2,2
04-05-2017,116.79,117.28,116.63,116.81,12406900,116.79,-100.8647574,120.64,118.91,119.51,71.3957994,2017,5,3,2
05-05-2017,117.01,117.07,116.68,116.86,7127200,117.01,18.8373336,120.53,118.87,119.47,71.45147080000001,2017,5,4,2
08-05-2017,116.75,117.14,116.68,117.03,5438400,116.75,-22.220505199999998,120.4,118.81,119.42,71.0895663,2017,5,0,2
09-05-2017,116.05,116.24,115.56,116.18,6801300,116.05,-59.956912100000004,120.22,118.75,119.36,71.8513379,2017,5,1,2
10-05-2017,116.04,116.5,115.86,116.42,4290500,116.04,-0.8618815999999999,119.97,118.69,119.32,61.5212538,2017,5,2,2
11-05-2017,116.5,116.85,116.19,116.21,6274400,116.5,39.6414237,119.69,118.64,119.27,59.6087917,2017,5,3,2
12-05-2017,116.83,117.16,116.73,117.07,5434500,116.83,28.3263374,119.4,118.62,119.21,58.55894190000001,2017,5,4,2
15-05-2017,117.14,117.54,116.99,117.52,5019600,117.14,26.5340712,119.15,118.62,119.16,59.6095128,2017,5,0,2
16-05-2017,117.65,117.91,117.4,117.45,4942800,117.65,43.537829900000006,118.89,118.63,119.1,59.378777400000004,2017,5,1,2
17-05-2017,119.79,120.02,119.27,119.36,13936900,119.79,181.8953984,118.79,118.71,119.06,72.5744822,2017,5,2,2
18-05-2017,118.81,119.84,118.56,119.77,10341100,118.81,-81.8101135,118.64,118.79,119.0,74.1037886,2017,5,3,2
19-05-2017,119.4,119.55,118.88,119.39,6787300,119.4,49.6594545,118.49,118.89,118.95,74.8661326,2017,5,4,2
22-05-2017,119.9,120.14,119.58,119.63,5132500,119.9,41.8760464,118.41,118.99,118.9,74.5593339,2017,5,0,2
23-05-2017,119.14,120.19,118.98,120.13,8305400,119.14,-63.386332499999995,118.36,119.08,118.86,72.4723655,2017,5,1,2
24-05-2017,119.61,119.74,118.92,119.07,7025000,119.61,39.4494899,118.29,119.19,118.82,72.1302301,2017,5,2,2
25-05-2017,119.48,119.7,119.29,119.52,4105100,119.48,-10.8684268,118.25,119.25,118.78,71.7473419,2017,5,3,2
26-05-2017,120.54,120.79,120.33,120.49,6791600,120.54,88.7175702,118.24,119.33,118.74,74.31185649999999,2017,5,4,2
30-05-2017,120.14,120.33,119.95,120.24,4507500,120.14,-33.1841316,118.26,119.39,118.7,71.6866119,2017,5,1,2
31-05-2017,120.62,121.23,120.26,120.31,10360700,120.62,39.9536673,118.31,119.46,118.66,72.1707911,2017,5,2,2
01-06-2017,120.72,120.74,120.06,120.17,8702500,120.72,8.290372399999999,118.45,119.5,118.63,63.7393408,2017,6,3,2
02-06-2017,121.61,121.71,121.19,121.31,7268100,121.61,73.7242694,118.69,119.55,118.59,59.3167523,2017,6,4,2
05-06-2017,121.73,121.94,121.58,121.91,3979200,121.73,9.867835399999999,118.92,119.62,118.56,59.3631402,2017,6,0,2
06-06-2017,123.1,123.31,122.77,123.09,10798500,123.1,112.54375089999999,119.24,119.7,118.53,61.9168999,2017,6,1,2
07-06-2017,122.45,123.16,122.02,122.79,9039200,122.45,-52.8027241,119.56,119.76,118.5,61.4085058,2017,6,2,2
08-06-2017,121.65,122.08,120.95,122.07,8169800,121.65,-65.3324167,119.84,119.81,118.47,64.5622393,2017,6,3,2
09-06-2017,120.54,120.91,120.4,120.46,7054700,120.54,-91.2454251,120.04,119.84,118.44,69.3327571,2017,6,4,2
12-06-2017,120.36,120.69,120.27,120.33,4927400,120.36,-14.932827600000001,120.22,119.87,118.41,69.64432339999999,2017,6,0,2
13-06-2017,120.48,120.71,119.92,119.95,3786600,120.48,9.9703179,120.39,119.91,118.38,69.5999731,2017,6,1,2
14-06-2017,119.82,121.88,119.57,121.51,21124800,119.82,-54.78117890000001,120.49,119.92,118.35,70.88621160000001,2017,6,2,2
15-06-2017,119.32,119.5,119.13,119.22,6796700,119.32,-41.7292607,120.47,119.91,118.31,58.8586809,2017,6,3,2
16-06-2017,119.34,119.5,119.24,119.35,6435700,119.34,1.6758836,120.5,119.91,118.28,55.7648623,2017,6,4,2
19-06-2017,118.43,118.84,118.33,118.74,6787000,118.43,-76.2523932,120.45,119.89,118.25,57.2335962,2017,6,0,2
20-06-2017,118.18,118.46,118.07,118.42,4617400,118.18,-21.1095161,120.36,119.87,118.22,56.3062863,2017,6,1,2
21-06-2017,118.52,118.66,118.15,118.15,4723700,118.52,28.769363399999996,120.33,119.85,118.18,55.2154377,2017,6,2,2
22-06-2017,118.92,119.2,118.6,119.13,5811900,118.92,33.7497078,120.3,119.8,118.13,55.0020175,2017,6,3,2
23-06-2017,119.43,119.66,119.31,119.65,9258600,119.43,42.8861541,120.3,119.75,118.08,55.8905685,2017,6,4,2
26-06-2017,118.36,118.54,118.17,118.29,6593400,118.36,-89.592204,120.19,119.66,118.04,55.2009835,2017,6,0,2
27-06-2017,118.81,119.05,118.48,118.87,5759300,118.81,38.0193432,120.12,119.6,118.0,55.849860500000005,2017,6,1,2
28-06-2017,118.9,119.06,118.69,119.06,4220100,118.9,7.575454,120.03,119.52,117.96,54.9271583,2017,6,2,2
29-06-2017,118.32,118.64,117.91,117.97,7705200,118.32,-48.780641200000005,119.91,119.45,117.92,55.5677902,2017,6,3,2
30-06-2017,118.02,118.41,117.95,118.08,7272600,118.02,-25.355227600000003,119.73,119.37,117.88,52.0248065,2017,6,4,2
03-07-2017,116.09,116.85,115.94,116.54,12145000,116.09,-163.53163529999998,119.45,119.25,117.83,61.310003800000004,2017,7,0,3
05-07-2017,116.52,116.67,115.87,115.91,7223300,116.52,37.0402549,119.12,119.15,117.79,54.429900499999995,2017,7,2,3
06-07-2017,116.47,116.61,116.24,116.58,4443400,116.47,-4.2907161,118.82,119.07,117.75,54.3138373,2017,7,3,3
07-07-2017,115.28,115.79,114.8,115.78,11153600,115.28,-102.1724417,118.51,118.96,117.7,56.345284299999996,2017,7,4,3
10-07-2017,115.47,115.57,114.83,115.02,4970900,115.47,16.4818219,118.25,118.86,117.64,54.983378900000005,2017,7,0,3
11-07-2017,115.62,115.77,114.88,115.26,6637900,115.62,12.9905191,118.01,118.76,117.58,55.5060854,2017,7,1,3
12-07-2017,116.03,116.33,115.87,116.21,4654400,116.03,35.4606489,117.79,118.69,117.52,56.512120200000005,2017,7,2,3
13-07-2017,115.82,116.04,115.67,116.04,4148900,115.82,-18.0986888,117.59,118.61,117.46,55.869273500000006,2017,7,3,3
14-07-2017,116.77,117.25,116.64,117.04,5788200,116.77,82.0235668,117.46,118.59,117.41,59.687031000000005,2017,7,4,3
17-07-2017,117.29,117.53,117.23,117.42,5170800,117.29,44.5323531,117.36,118.6,117.37,60.90870029999999,2017,7,0,3
18-07-2017,118.11,118.33,117.88,117.99,7158600,118.11,69.9121569,117.35,118.62,117.33,61.1178104,2017,7,1,3
19-07-2017,118.08,118.27,117.84,118.18,3205100,118.08,-2.5399017,117.34,118.64,117.29,60.939817500000004,2017,7,2,3
20-07-2017,118.24,118.62,117.66,117.92,5571600,118.24,13.549799300000002,117.33,118.69,117.25,60.65277209999999,2017,7,3,3
21-07-2017,119.26,119.39,118.75,119.0,10135900,119.26,86.2655862,117.34,118.75,117.24,63.314999699999994,2017,7,4,3
24-07-2017,119.31,119.58,119.18,119.52,3654300,119.31,4.1921366,117.34,118.81,117.24,62.574486799999995,2017,7,0,3
25-07-2017,118.92,119.32,118.79,118.99,6203000,118.92,-32.6879053,117.37,118.85,117.23,59.520692399999994,2017,7,1,3
26-07-2017,119.88,120.15,118.55,118.57,8527900,119.88,80.7264631,117.42,118.9,117.23,61.5910109,2017,7,2,3
27-07-2017,119.79,120.14,119.28,120.1,6385200,119.79,-7.5072022,117.46,118.95,117.23,61.6458082,2017,7,3,3
28-07-2017,120.69,120.86,120.14,120.15,7393600,120.69,75.13160690000001,117.58,118.97,117.24,62.294830999999995,2017,7,4,3
31-07-2017,120.75,120.81,120.45,120.5,3944600,120.75,4.9712119999999995,117.72,119.0,117.24,61.752965599999996,2017,7,0,3
01-08-2017,120.65,121.14,120.44,120.44,7365100,120.65,-8.2814471,117.95,119.03,117.25,46.4345703,2017,8,1,3
02-08-2017,120.4,121.02,120.34,120.51,5945300,120.4,-20.721093800000002,118.14,119.04,117.25,47.070601,2017,8,2,3
03-08-2017,120.59,120.83,120.31,120.31,4275600,120.59,15.7802998,118.35,119.07,117.26,46.817357,2017,8,3,3
04-08-2017,119.65,120.04,119.22,119.97,8644800,119.65,-77.9496509,118.57,119.07,117.25,43.7728682,2017,8,4,3
07-08-2017,119.51,119.79,119.43,119.43,3010100,119.51,-11.7007428,118.77,119.07,117.24,44.2988906,2017,8,0,3
08-08-2017,119.86,120.12,118.97,120.02,7227200,119.86,29.286124,118.98,119.06,117.24,44.3652185,2017,8,1,3
09-08-2017,121.31,121.55,120.76,121.02,9186200,121.31,120.974215,119.24,119.08,117.24,49.9000634,2017,8,2,3
10-08-2017,122.21,122.44,122.03,122.08,9817900,122.21,74.1902188,119.56,119.11,117.25,50.2246707,2017,8,3,3
11-08-2017,122.79,122.83,122.03,122.24,8019500,122.79,47.459441600000005,119.86,119.15,117.26,48.8066033,2017,8,4,3
14-08-2017,121.92,122.24,121.68,121.98,6035300,121.92,-70.8528985,120.1,119.16,117.26,53.04645970000001,2017,8,0,3
15-08-2017,120.98,121.23,120.58,120.6,6731300,120.98,-77.0993132,120.24,119.14,117.26,55.8083898,2017,8,1,3
16-08-2017,121.87,122.06,120.66,120.66,8267300,121.87,73.56582619999999,120.43,119.12,117.26,57.32733089999999,2017,8,2,3
17-08-2017,122.49,122.61,121.76,122.29,8183800,122.49,50.873480199999996,120.64,119.12,117.27,57.8497045,2017,8,3,3
18-08-2017,122.3,123.54,122.0,123.37,13654200,122.3,-15.5110471,120.79,119.13,117.26,55.9584508,2017,8,4,3
21-08-2017,122.76,122.98,122.5,122.54,5549700,122.76,37.6123527,120.97,119.18,117.26,56.188220300000005,2017,8,0,3
22-08-2017,122.21,122.56,121.85,122.56,6493900,122.21,-44.8031152,121.13,119.21,117.25,56.78487559999999,2017,8,1,3
23-08-2017,122.67,122.69,122.31,122.58,5038400,122.67,37.640053,121.27,119.26,117.24,54.8984317,2017,8,2,3
24-08-2017,122.29,122.64,122.13,122.39,4193400,122.29,-30.9771957,121.4,119.31,117.24,55.5762125,2017,8,3,3
25-08-2017,122.74,123.02,121.29,122.77,12398200,122.74,36.797526000000005,121.5,119.38,117.25,53.8637924,2017,8,4,3
28-08-2017,124.69,124.73,123.33,123.33,11578300,124.69,158.87278899999998,121.69,119.48,117.26,63.461878299999995,2017,8,0,3
29-08-2017,124.42,125.87,124.05,125.81,9861500,124.42,-21.6540434,121.88,119.6,117.29,63.8035561,2017,8,1,3
30-08-2017,124.36,124.62,124.16,124.33,6328400,124.36,-4.8221796999999995,122.08,119.73,117.32,63.4252694,2017,8,2,3
31-08-2017,125.82,125.84,124.55,124.58,11775500,125.82,117.40101940000001,122.34,119.87,117.37,67.324917,2017,8,3,3
01-09-2017,126.06,126.17,125.12,126.01,11567400,126.06,19.0746991,122.66,120.02,117.42,63.150601699999996,2017,9,4,3
05-09-2017,127.46,127.78,126.57,126.65,11813100,127.46,111.05834939999998,123.06,120.18,117.47,65.1937946,2017,9,1,3
06-09-2017,126.81,127.44,126.55,127.34,10059300,126.81,-50.9965111,123.41,120.35,117.52,67.8179157,2017,9,2,3
07-09-2017,128.13,128.32,127.39,127.56,10219700,128.13,104.09331669999999,123.75,120.53,117.59,66.7015053,2017,9,3,3
08-09-2017,127.97,128.3,127.59,128.21,9020000,127.97,-12.4876029,124.04,120.71,117.65,66.3296279,2017,9,4,3
